,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
20781,3,124,15,0,1,0,0.0,0.0,4,-1.2,11,1
20814,1,125,9,0,3,0,1.6999999999999995,16.999999999999996,0,0.0,5,3
20815,3,125,9,0,0,0,0.0,0.0,2,-1.2,8,0
21014,0,126,50,0,11,5,2.3999999999999986,23.999999999999982,2,0.8,33,11
21015,1,126,50,0,8,4,0.5999999999999998,5.999999999999997,0,1.0,29,8
21193,1,127,45,0,9,3,1.699999999999997,16.999999999999968,0,0.0,23,9
21194,0,127,45,0,6,4,0.0,0.0,3,-1.2,25,6
21393,2,128,50,0,9,5,1.1999999999999966,11.999999999999966,1,0.8,30,9
21394,1,128,50,1,11,6,2.3999999999999986,29.999999999999982,0,2.0,27,12
21570,1,129,44,0,9,4,1.799999999999999,17.99999999999999,2,-0.2,20,9
21571,2,129,45,0,6,3,0.0,0.0,3,-1.2,29,6
21604,1,130,9,0,2,0,1.0999999999999996,10.999999999999996,4,-0.2,7,2
21605,0,130,9,0,0,0,0.0,0.0,3,-1.2,7,0
21687,2,131,21,1,3,2,0.4999999999999993,10.999999999999991,0,1.0,13,4
21688,0,131,21,0,2,2,0.0,0.0,4,-1.2,18,2
21790,3,132,26,1,4,1,0.5999999999999993,11.999999999999991,0,1.0,14,5
21791,1,132,26,0,3,2,0.0,0.0,0,-1.0,13,3
21990,3,133,50,0,13,5,3.5999999999999983,35.99999999999998,4,1.5,31,13
21991,1,133,50,1,9,2,1.2000000000000002,18.0,0,2.0,26,10
22190,0,134,50,0,8,10,0.5999999999999993,5.999999999999993,0,1.0,26,8
22191,1,134,50,0,9,7,1.199999999999997,11.99999999999997,3,1.5,30,9
22390,0,135,50,0,9,7,1.1999999999999995,11.999999999999996,1,2.0,31,9
22391,1,135,50,0,10,1,1.7999999999999998,17.999999999999996,1,2.0,30,10
22590,0,136,50,0,9,8,1.1999999999999988,11.999999999999988,4,0.8,26,9
22591,1,136,50,0,12,5,2.999999999999997,29.999999999999968,0,1.0,25,12
22790,2,137,50,0,11,5,2.399999999999997,23.99999999999997,4,1.5,27,11
22791,1,137,50,1,7,3,2.775557561562892e-17,5.999999999999999,0,2.0,24,8
22990,0,138,50,0,8,5,0.6000000000000001,6.000000000000001,0,1.0,25,8
22991,3,138,50,1,12,2,2.9999999999999987,35.999999999999986,0,2.0,28,13
23170,0,139,45,0,8,3,1.1000000000000003,11.000000000000004,1,1.0,26,8
23171,2,139,45,0,6,3,0.0,0.0,3,-1.2,25,6
23370,2,140,50,0,8,2,0.6000000000000001,6.000000000000001,0,1.0,28,8
23371,0,140,50,0,9,11,1.1999999999999984,11.999999999999984,2,0.8,30,9
23570,1,141,50,0,10,5,1.7999999999999994,17.999999999999993,0,1.0,30,10
23571,2,141,50,0,10,6,1.7999999999999976,17.999999999999975,4,0.8,34,10
23770,2,142,50,1,8,5,0.5999999999999986,11.999999999999986,0,2.0,29,9
23771,1,142,50,1,9,6,1.1999999999999984,17.999999999999982,0,2.0,26,10
23970,2,143,50,0,9,6,1.1999999999999984,11.999999999999984,0,1.0,23,9
23971,3,143,50,0,11,2,2.3999999999999986,23.999999999999982,0,1.0,25,11
24170,1,144,50,0,9,5,1.1999999999999988,11.999999999999988,1,2.0,30,9
24171,3,144,50,0,15,4,4.8,47.99999999999999,1,2.0,28,15
24227,0,145,14,0,3,0,1.1999999999999995,11.999999999999996,0,0.0,9,3
