agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
0,169,38,0,7,4,1.1999999999999984,11.999999999999984,1,0.0,7,7
1,169,38,0,5,7,0.0,0.0,2,-1.0,10,5
0,170,50,4,13,16,3.599999999999997,59.999999999999964,3,1.8,14,17
1,170,50,1,16,12,5.400000000000002,60.000000000000014,1,1.8,13,17
0,171,50,1,15,16,4.800000000000003,54.00000000000003,1,1.0,19,16
1,171,50,0,17,10,6.000000000000003,60.00000000000002,1,1.0,12,17
0,172,50,5,12,17,2.999999999999997,59.999999999999964,0,1.0,14,17
1,172,50,0,18,11,6.600000000000005,66.00000000000004,4,1.9,9,18
0,173,50,0,9,10,1.1999999999999962,11.99999999999996,0,0.9,15,9
1,173,50,0,10,7,1.7999999999999976,17.999999999999975,3,1.0,8,10
0,174,50,2,14,17,4.199999999999999,53.99999999999999,0,1.0,11,16
1,174,50,1,18,14,6.600000000000004,72.00000000000003,1,1.8,11,19
0,175,50,1,16,18,5.400000000000005,60.00000000000004,1,1.0,12,17
1,175,50,0,18,15,6.600000000000001,66.00000000000001,0,1.0,10,18
1,176,8,1,1,0,0.6,11.999999999999998,0,0.8,4,2
0,176,9,0,0,1,0.0,0.0,2,-1.1,5,0
0,177,50,0,15,15,4.799999999999999,47.99999999999999,2,1.0,14,15
1,177,50,0,16,13,5.399999999999999,53.99999999999999,2,1.0,9,16
0,178,50,1,15,12,4.8,53.99999999999999,3,1.8,15,16
1,178,50,0,12,13,2.9999999999999987,29.999999999999982,2,1.0,8,12
0,179,50,0,17,17,6.000000000000004,60.00000000000004,1,0.9,16,17
1,179,50,0,17,13,6.000000000000004,60.00000000000004,2,1.0,9,17
0,180,50,5,13,16,3.599999999999997,65.99999999999997,1,0.5,16,18
1,180,50,1,17,11,6.000000000000006,66.00000000000006,1,1.8,11,18
0,181,50,1,14,13,4.2,47.99999999999999,3,1.8,21,15
1,181,50,1,13,6,3.599999999999997,41.999999999999964,2,1.8,12,14
0,182,50,1,13,14,3.599999999999999,41.99999999999999,1,1.0,12,14
1,182,50,0,15,12,4.800000000000001,48.00000000000001,4,0.9,10,15
0,183,50,3,10,13,1.799999999999999,35.999999999999986,2,1.8,16,13
1,183,50,0,13,7,3.599999999999997,35.999999999999964,1,1.0,8,13
